person_id,id,name,character,role
199763,tm94651,Yunus Parvez,Unknown,actor
216331,tm94651,Raj Khosla,Unknown,director
553375,tm27298,Ahmad Mazhar,Saladin,actor
225932,tm27298,Nadia Lotfi,Louisa de Lusignan,actor
215296,tm27298,Salah Zulfikar,Issa (The Swimmer),actor
558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",actor
520600,tm27298,Hamdy Ghaith,King Richard,actor
381250,tm27298,Laila Taher,Queen Berengaria,actor
471620,tm27298,Omar El-Hariri,King Philip of France,actor
152472,tm27298,Husain Reyadh,Unknown,actor
530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",actor
576037,tm27298,Zaki Toleimat,Duke Arthur,actor
498370,tm27298,Tewfik El Dekn,Prince of Akka,actor
899933,tm27298,Mohamed Hamdy,Unknown,actor
1533795,tm27298,Mohamed Sultan,Unknown,actor
1533801,tm27298,Mohamed Abdel Gawad,Unknown,actor
1533807,tm27298,Sami Loutfi,Unknown,actor
2172269,tm27298,Ibrahim Emara,Unknown,actor
546021,tm27298,Ahmed Louxor,Unknown,actor
500657,tm27298,Salah Nazmi,Unknown,actor
173191,tm27298,Youssef Chahine,Unknown,director
63665,tm100027,Dharmendra,Ali Baba,actor
134657,tm100027,Hema Malini,Morjina,actor
105220,tm100027,Zeenat Aman,Fatima,actor
57763,tm100027,Prem Chopra,Shamsher,actor
514364,tm100027,Zakir Mukhamedzhanov,Unknown,actor
223525,tm100027,Sofiko Chiaureli,Unknown,actor
221086,tm100027,Yelena Sanayeva,Unknown,actor
358575,tm100027,Frunzik Mkrtchyan,Unknown,actor
219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),actor
434193,tm100027,Umesh Mehra,Unknown,director
514365,tm100027,Latif Faiziyev,Unknown,director
225931,tm19608,Faten Hamamah,Amal,actor
15793,tm19608,Omar Sharif,Ahmed,actor
219842,tm19608,Zaki Rostom,Taher Pasha,actor
173189,tm19608,Farid Shawqi,Reyadh,actor
540702,tm19608,Abdel Warith Assir,Sabir,actor
493971,tm19608,Ahmad Abdel Waress,Unknown,actor
520600,tm19608,Hamdy Ghaith,Selim,actor
562959,tm19608,Abdel Ghani Kamar,Hassan,actor
988354,tm19608,Zaki Ibrahim,(Lawyer),actor
173191,tm19608,Youssef Chahine,Unknown,director
15793,tm204541,Omar Sharif,Ragab,actor
225931,tm204541,Faten Hamamah,Hamedah,actor
225933,tm204541,Ahmed Ramzy,Mamdouh,actor
498370,tm204541,Tewfik El Dekn,Ezzat,actor
560735,tm204541,Ferdoos Mohammed,Ragab's Mother,actor
152472,tm204541,Husain Reyadh,Mamdouh's father,actor
173191,tm204541,Youssef Chahine,Unknown,director
479396,tm259855,Maroun Bagdadi,Unknown,director
173252,tm356209,Shammi Kapoor,Shyam,actor
150319,tm356209,Padmini,Lata,actor
550685,tm356209,Maria Menado,Maria,actor
132270,tm356209,Shashikala,Shobha,actor
222315,tm356209,Agha,Cha Choo,actor
222342,tm356209,Shakti Samanta,Unknown,director
11472,ts45948,Graham Chapman,Various Characters,actor
1549,ts45948,John Cleese,Various Characters,actor
11474,ts45948,Eric Idle,Various Characters,actor
11475,ts45948,Terry Jones,Various Characters,actor
11476,ts45948,Michael Palin,Various Characters,actor
16383,ts45948,Ian MacNaughton,Unknown,director
216804,tm200475,Ezzat El Alaili,Unknown,actor
592619,tm200475,Mireille Maalouf,Unknown,actor
339953,tm200475,Joseph Bou Nassar,Unknown,actor
943833,tm200475,Philippe Akiki,Unknown,actor
943835,tm200475,Ahmed Al Zain,Unknown,actor
479396,tm200475,Maroun Bagdadi,Unknown,director
530826,tm90896,Mahmoud el-Meliguy,Madbouli,actor
557940,tm90896,Hoda Soltan,Unknown,actor
225934,tm90896,Shukri Sarhan,Tolba,actor
534050,tm90896,Soheir El-Morshidy,Fatma,actor
391527,tm90896,Hesham Selim,Ibrahim,actor
744938,tm90896,Majida El Roumi,Tafida,actor
676484,tm90896,Ali El Sherif,Unknown,actor
1095845,tm90896,Rajaa Hussain,Unknown,actor
524174,tm90896,Sid Ali Kouiret,Unknown,actor
744936,tm90896,Ali Mahrez,Unknown,actor
323651,tm90896,Ahmad Bedir,Unknown,actor
173191,tm90896,Youssef Chahine,Unknown,director
867952,tm336403,Mahendra Sandhu,Unknown,actor
20201,tm336403,Danny Denzongpa,Unknown,actor
69039,tm336403,Jagdeep,Unknown,actor
524849,tm336403,Faryal,Unknown,actor
460070,tm336403,Padma Khanna,Unknown,actor
66223,tm336403,Asit Sen,Julie's father,actor
618228,tm336403,Karan Dewan,Unknown,actor
222315,tm336403,Agha,Unknown,actor
497329,tm336403,Murad,Unknown,actor
727227,tm336403,Sabina,Unknown,actor
549933,tm336403,Mohammed Hussain,Unknown,director
1682144,tm107372,Suhail Tatari,Unknown,director
218950,tm358653,Mala Sinha,Chabeli,actor
173252,tm358653,Shammi Kapoor,Ramu,actor
64409,tm358653,Raaj Kumar,Kalu,actor
515741,tm358653,Leela Chitnis,Ramu's Mother,actor
64411,tm358653,Kumkum,Kammo,actor
434350,tm358653,Dhumal,Bhulo,actor
216444,tm358653,Tun Tun,Unknown,actor
64529,tm358653,Asrani,Unknown,actor
1945610,tm358653,Suresh,Unknown,actor
2434209,tm259684,Nadia Tueni,Unknown,actor
479396,tm259684,Maroun Bagdadi,Unknown,director
522301,tm403346,A. Salaam,Unknown,director
518321,tm16812,Uttam Kumar,Unknown,actor
522302,tm16812,Sulakshana Pandit,Unknown,actor
132302,tm16812,Utpal Dutt,Unknown,actor
906104,tm16812,Alo Sarkar,Unknown,director
32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,actor
12464,ts20681,Jason Alexander,George Costanza,actor
43320,ts20681,Michael Richards,Cosmo Kramer,actor
12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,actor
5313,tm155787,Ray Liotta,Henry Hill,actor
3748,tm155787,Robert De Niro,James Conway,actor
9438,tm155787,Joe Pesci,Tommy DeVito,actor
9439,tm155787,Lorraine Bracco,Karen Hill,actor
8280,tm155787,Paul Sorvino,Paul Cicero,actor
9441,tm155787,Frank Sivero,Frankie Carbone,actor
9443,tm155787,Tony Darrow,Sonny Bunz,actor
6329,tm155787,Mike Starr,Frenchy,actor
9444,tm155787,Frank Vincent,Billy Batts,actor
9440,tm155787,Chuck Low,Morris Kessler,actor
9442,tm155787,Frank DiLeo,Tuddy Cicero,actor
507403,tm155787,Henny Youngman,Himself,actor
9448,tm155787,Gina Mastrogiacomo,Janice Rossi,actor
9446,tm155787,Catherine Scorsese,Tommy's Mother,actor
9451,tm155787,Charles Scorsese,Vinnie,actor
9447,tm155787,Suzanne Shepherd,Karen's Mother,actor
9449,tm155787,Debi Mazar,Sandy,actor
9453,tm155787,Margo Winkler,Belle Kessler,actor
4103,tm155787,Welker White,Lois Byrd,actor
9454,tm155787,Jerry Vale,Himself,actor
9455,tm155787,Julie Garfield,Mickey Conway,actor
53404,tm155787,Christopher Serrone,Young Henry,actor
9456,tm155787,Elaine Kagan,Henry's Mother,actor
9457,tm155787,Beau Starr,Henry's Father,actor
6693,tm155787,Kevin Corrigan,Michael Hill,actor
9450,tm155787,Michael Imperioli,Spider,actor
758896,tm155787,Robbie Vinton,Bobby  Vinton,actor
9034,tm155787,Johnny Williams,Johnny Roastbeef,actor
9458,tm155787,Daniel P. Conte,Dr. Dan,actor
9459,tm155787,Tony Conforti,Tony,actor
598816,tm155787,Frank Pellegrino,Johnny Dio,actor
9461,tm155787,Ronald Maccone,Ronnie,actor
9462,tm155787,Tony Sirico,Tony Stacks,actor
9463,tm155787,Joseph D'Onofrio,Young Tommy,actor
758894,tm155787,Steve Forleo,City Detective #1,actor
29074,tm155787,Richard Dioguardi,City Detective #2,actor
9445,tm155787,Frank Adonis,Anthony Stabile,actor
758851,tm155787,John Manca,Nickey Eyes,actor
758804,tm155787,Joseph Bono,Mikey Franzese,actor
9465,tm155787,Katherine Wallach,Diane,actor
64226,tm155787,Mark Evan Jacobs,Bruce,actor
9464,tm155787,Angela Pietropinto,Cicero's Wife,actor
9467,tm155787,Marianne Leone Cooper,Tuddy's Wife,actor
758806,tm155787,Marie Michaels,Mrs. Carbone,actor
758809,tm155787,LoNardo,Frenchy's Wife,actor
9466,tm155787,Melissa Prophet,Angie,actor
9452,tm155787,Illeana Douglas,Rosie,actor
9468,tm155787,Susan Varon,Susan,actor
9469,tm155787,Elizabeth Whitcraft,Tommy's Girlfriend,actor
9470,tm155787,Clem Caserta,Joe Buddha,actor
1852,tm155787,Samuel L. Jackson,Stacks Edwards,actor
186625,tm155787,Fran McGee,Johnny Roastbeef's Wife,actor
5684,tm155787,Paul Herman,Dealer,actor
758907,tm155787,Edward McDonald,Edward McDonald,actor
758899,tm155787,Edward Hayes,Defense Attorney,actor
758856,tm155787,Gina Mattia,Young Henry's Sister #2,actor
758854,tm155787,Joel Calendrillo,Young Henry's Older Brother,actor
758860,tm155787,Anthony Valentin,Young Michael,actor
9471,tm155787,Edward D. Murphy,Liquor Cop #1,actor
9472,tm155787,Michael Citriniti,Liquor Cop #2,actor
9473,tm155787,Peter Hock,Mailman,actor
758909,tm155787,Erasmus C. Alfano,Barbeque Wiseguy,actor
9475,tm155787,John Di Benedetto,Bleeding Man,actor
9474,tm155787,Manny Alfaro,Gambling Doorman,actor
758863,tm155787,Thomas Lowry,Hijacked Driver,actor
9476,tm155787,Margaret Smith,School Guard,actor
758811,tm155787,Richard Mullally,Cop #1,actor
9477,tm155787,Frank Albanese,Mob Lawyer,actor
489798,tm155787,Paul McIsaac,Judge - 1956,actor
397785,tm155787,Bob Golub,Truck Driver at Diner,actor
9478,tm155787,Louis Eppolito,Fat Andy,actor
9480,tm155787,Tony Lip,Frankie The Wop,actor
758867,tm155787,Mikey Black,Freddy No Nose,actor
758865,tm155787,Peter Cicale,Pete The Killer,actor
718520,tm155787,Anthony Powers,Jimmy Two Times,actor
9482,tm155787,Vincent Pastore,Man with Coatrack,actor
9479,tm155787,Anthony Alessandro,Henry's 60's crew,actor
9481,tm155787,Victor Colicchio,Henry's 60's crew,actor
758812,tm155787,Mike Contessa,Cicero 60's Crew,actor
9483,tm155787,Philip Suriano,Cicero's 60's crew,actor
758814,tm155787,Paul Mougey,Terrorized Waiter,actor
758815,tm155787,Norman Barbera,Bouncer,actor
758816,tm155787,Anthony Polemeni,Copa Captain,actor
9484,tm155787,James Quattrochi,Henry Greeter #1,actor
9485,tm155787,Lawrence Sacco,Henry Greeter #2,actor
511667,tm155787,Dino Laudicina,Henry Greeter #3,actor
758934,tm155787,Irving Welzer,Copa Announcer,actor
758941,tm155787,Jesse Kirtzman,Beach Club Waiter,actor
758871,tm155787,Russell Halley,Bruce's Brother #1,actor
758872,tm155787,Spencer Bradley,Bruce's Brother #2,actor
758817,tm155787,Bob Altman,Karen's Dad,actor
758819,tm155787,Joanna Bennett,Marie #1,actor
758820,tm155787,Gayle Lewis,Marie #2,actor
644723,tm155787,Gaetano Lisi,Paul #3,actor
758821,tm155787,Luke Walter,Truck Driver,actor
758823,tm155787,Ed Deacy,Detective Deacy,actor
758822,tm155787,Larry Silvestri,Detective Silvestri,actor
9487,tm155787,John 'Cha Cha' Ciarcia,Batts' Crew #1,actor
758824,tm155787,Vito Picone,Vito,actor
662606,tm155787,Janis Corsair,Vito's Girlfriend,actor
1666492,tm155787,Lisa D’Apolito,Lisa,actor
9486,tm155787,Frank Aquilino,Batt's Crew #2,actor
9488,tm155787,Vito Antuofermo,Prizefighter,actor
9489,tm155787,Vincent Gallo,Henry's 70's Crew,actor
716154,tm155787,Gaetano LoGiudice,Henry's 70's Crew,actor
4149,tm155787,Garry Pastore,Henry's 70's Crew,actor
9490,tm155787,Nicole Burdette,Carbone's Girlfriend,actor
9491,tm155787,Stella Keitel,Henry's Older Child - Judy,actor
758952,tm155787,Dominique DeVito,Henry's Baby - Ruth,actor
758953,tm155787,Michaelangelo Graziano,Bar Patron,actor
758954,tm155787,Paula Kcira,Janice's Girlfriend #1,actor
758955,tm155787,Nadine Kay,Janoce's Girlfriend #2,actor
758827,tm155787,Tony Ellis,Bridal Shop Owner,actor
9492,tm155787,Peter Onorati,Florida Bookie,actor
750412,tm155787,Jamie deRoy,Bookie's Sister,actor
758873,tm155787,Joel Blake,Judge - 1971,actor
758874,tm155787,H. Clay Dear,Security Guard with Lobsters,actor
758877,tm155787,Thomas Hewson,Drug Buyer,actor
9493,tm155787,Gene Canfield,Prison Guard in Booth,actor
758830,tm155787,Margaux Guerard,Judy Hill at 10 Years,actor
758825,tm155787,Violet Gaynor,Ruth Hill at 8 Years,actor
9265,tm155787,Tobin Bell,Parole Officer,actor
9494,tm155787,Berlinda Tolbert,Stacks' Girlfriend,actor
9495,tm155787,Nancy Cassaro,Joe Buddha's Wife,actor
758834,tm155787,Adam Wandt,Kid,actor
758829,tm155787,Joe Gioco,Garbage Man,actor
9496,tm155787,Isiah Whitlock Jr.,Doctor,actor
758833,tm155787,Alyson Jones,Judy Hill at 13 Years,actor
758835,tm155787,Ruby Gaynor,Ruth Hill at 11 Years,actor
4087,tm155787,Bo Dietl,Arresting Narc,actor
9500,tm155787,Frank Cassini,50's Wiseguy (uncredited),actor
9499,tm155787,Anthony Caso,Truck Hijacker (uncredited),actor
598815,tm155787,Lisa Bostnar,Nickey Eyes' Girlfriend (uncredited),actor
9507,tm155787,Billy L. Sullivan,Jimmy's Son (uncredited),actor
1106134,tm155787,Daniela Barbosa,Young Henry's Sister #1,actor
3308,tm155787,Martin Scorsese,Unknown,director
11091,tm22327,Matthew Modine,Pvt. Joker,actor
4704,tm22327,Adam Baldwin,Animal Mother,actor
6432,tm22327,Vincent D'Onofrio,Pvt. Pyle,actor
6647,tm22327,R. Lee Ermey,Gny. Sgt. Hartman,actor
32851,tm22327,Dorian Harewood,Eightball,actor
17675,tm22327,Arliss Howard,Pvt. Cowboy,actor
24205,tm22327,Kevyn Major Howard,Rafterman,actor
1314,tm22327,Ed O'Ross,Lt. Touchdown,actor
62513,tm22327,John Terry,Lt. Lockhart,actor
11655,tm22327,Bruce Boa,Poge Colonel,actor
205944,tm22327,Kieron Jecchinis,Crazy Earl,actor
28624,tm22327,Jon Stafford,Doc Jay,actor
126879,tm22327,Tim Colceri,Doorgunner,actor
90057,tm22327,Peter Edmund,Snowball,actor
32191,tm22327,Kirk Taylor,Payback,actor
50869,tm22327,Ian Tyler,Lt. Cleves,actor
207528,tm22327,Gary Landon Mills,Donlon,actor
112301,tm22327,Sal Lopez,T.H.E. Rock,actor
11743,tm22327,Papillon Soo,Da Nang Hooker,actor
207531,tm22327,Ngoc Le,VC Sniper,actor
207535,tm22327,Tan Hung Francione,ARVN Pimp,actor
182569,tm22327,Marcus D'Amico,Hand Job,actor
207536,tm22327,Costas Dino Chimona,Chili,actor
207532,tm22327,Keith Hodiak,Daddy D.A.,actor
207533,tm22327,Peter Merrill,TV Journalist,actor
598789,tm22327,Herbert Norville,Daytona Dave,actor
479173,tm22327,Gil Kopel,Stork,actor
207529,tm22327,Philip Bailey,Parris Island Recruit and Vietnam Platoon,actor
1876841,tm22327,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,actor
44991,tm22327,Steve Hudson,Parris Island Recruit and Vietnam Platoon,actor
207530,tm22327,John Curtis,Parris Island Recruit and Vietnam Platoon,actor
93627,tm22327,Chris Maybach,Parris Island Recruit and Vietnam Platoon,actor
207363,tm22327,Gary Smith,Parris Island Recruit and Vietnam Platoon,actor
207364,tm22327,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,actor
207365,tm22327,John Wilson,Parris Island Recruit and Vietnam Platoon,actor
784634,tm22327,Tony Carey,Parris Island Recruit and Vietnam Platoon,actor
207366,tm22327,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),actor
21108,tm22327,Stanley Kubrick,Murphy (voice) (uncredited),actor
46486,tm22327,David Palffy,Mass Grave Soldier (uncredited),actor
207367,tm22327,John Ward,TV Camera Operator (uncredited),actor
1787928,tm22327,David George,Parris Island Recruit and Vietnam Platoon,actor
21108,tm22327,Stanley Kubrick,Unknown,director
3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,actor
12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,actor
6756,tm180542,Elizabeth McGovern,Deborah Gelly,actor
9438,tm180542,Joe Pesci,Frankie Monaldi,actor
68563,tm180542,Tuesday Weld,Carol,actor
7749,tm180542,Burt Young,Joe,actor
16204,tm180542,Treat Williams,James Conway O'Donnell,actor
28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,actor
14853,tm180542,Richard Bright,Chicken Joe,actor
80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,actor
24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,actor
30008,tm180542,Darlanne Fluegel,Eve,actor
81000,tm180542,Larry Rapp,'Fat' Moe Gelly,actor
27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,actor
81005,tm180542,Frank Gio,Beefy,actor
1575,tm180542,Jennifer Connelly,Young Deborah,actor
81001,tm180542,Scott Schutzman Tiler,Young Noodles,actor
60657,tm180542,Rusty Jacobs,Young Max / David Bailey,actor
22241,tm180542,Brian Bloom,Young Patsy,actor
81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,actor
81002,tm180542,Adrian Curran,Young Cockeye,actor
712557,tm180542,Julie Cohen,Young Peggy,actor
81003,tm180542,Noah Moazezi,Dominic,actor
5750,tm180542,James Russo,Bugsy,actor
9470,tm180542,Clem Caserta,Al Capuano,actor
81007,tm180542,Frank Sisto,Fred Capuano,actor
30012,tm180542,Jerry Strivelli,Johnny Capuano,actor
81008,tm180542,Mike Gendel,Irving Gold,actor
81009,tm180542,Sandra Solberg,Friend of Young Deborah,actor
81006,tm180542,Margherita Pace,Young Deborah (Double),actor
5684,tm180542,Paul Herman,Monkey,actor
111590,tm180542,Bruno Iannone,Thug,actor
61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),actor
29073,tm180542,Ray Dittrich,Trigger,actor
11550,tm180542,Richard Foronjy,Officer Whitey,actor
20581,tm180542,Mario Brega,Mandy,actor
752070,tm180542,Angelo Florio,Willie the Ape,actor
5940,tm180542,Marcia Jean Kurtz,Max's Mother,actor
821438,tm180542,Gerard Murphy,Crowning,actor
112286,tm180542,Dutch Miller,Van Linden,actor
17817,tm180542,Robert Harper,Sharkey,actor
302112,tm180542,Amy Ryder,Peggy,actor
476911,tm180542,Karen Shallo,Mrs. Aiello,actor
1341561,tm180542,Frankie Caserta,Bugsy's Gang,actor
1341749,tm180542,Joey Marzella,Bugsy's Gang,actor
298686,tm180542,Marvin Scott,Interviewer,actor
1341620,tm180542,Ann Neville,Girl in Coffin,actor
551078,tm180542,Joey Faye,Adorable Old Man,actor
1341629,tm180542,Linda Ipanema,Nurse Thompson,actor
116852,tm180542,Tandy Cronyn,Reporter 1,actor
469888,tm180542,Richard Zobel,Reporter 2,actor
17146,tm180542,Baxter Harris,Reporter 3,actor
1594,tm180542,Arnon Milchan,Chauffeur,actor
1341752,tm180542,Marty Licata,Cemetery Caretaker,actor
6642,tm180542,Estelle Harris,Peggy's Mother,actor
1341618,tm180542,Gerritt Debeer,Drunk,actor
1030723,tm180542,Alexander Godfrey,Newstand Man,actor
1419294,tm180542,Cliff Cudney,Mounted Policeman,actor
1341539,tm180542,Paul Farentino,2nd Mounted Policeman,actor
924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,actor
1341479,tm180542,Mort Freeman,Street Singer,actor
1341416,tm180542,Massimo Liti,Young Macrò,actor
1341637,tm180542,Jay Zeely,Foreman,actor
47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),actor
1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),actor
94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),actor
1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),actor
1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),actor
1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),actor
1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),actor
1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),actor
434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),actor
1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),actor
469679,tm180542,Ron Nummi,Waiter (uncredited),actor
1341712,tm180542,Ryan Paris,Speakeasy Patron (uncredited),actor
1341601,tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),actor
543125,tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),actor
488781,tm180542,Alex Serra,Speakeasy Vocalist (uncredited),actor
551439,tm180542,Susan Spafford,Nurse (uncredited),actor
120119,tm180542,Mark Frazer,Pimp (uncredited),actor
506691,tm180542,Maria Pia Monicelli,Prostitute (uncredited),actor
7205,tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),actor
81010,tm180542,Claudio Mancini,Syndacalist (uncredited),actor
37242,tm180542,Sergio Leone,Unknown,director
5455,tm138875,Billy Crystal,Harry Burns,actor
20759,tm138875,Meg Ryan,Sally Albright,actor
1990,tm138875,Carrie Fisher,Marie,actor
10428,tm138875,Bruno Kirby,Jess,actor
20760,tm138875,Steven Ford,Joe,actor
20761,tm138875,Lisa Jane Persky,Alice,actor
20762,tm138875,Michelle Nicastro,Amanda,actor
20763,tm138875,Gretchen Palmer,Stewardess,actor
20764,tm138875,Robert Alan Beuth,Man on Aisle,actor
20765,tm138875,David Burdick,9 Year Old Boy,actor
20766,tm138875,Joe Viviani,Judge,actor
193,tm138875,Harley Jane Kozak,Helen,actor
20767,tm138875,Joseph Hunt,Waiter at Wedding,actor
20768,tm138875,Kevin Rooney,Ira,actor
20769,tm138875,Franc Luz,Julian,actor
4372,tm138875,Tracy Reiner,Emily,actor
28497,tm138875,Kyle T. Heffner,Gary,actor
1379831,tm138875,Kimberley LaMarque,Waitress,actor
1542517,tm138875,Stacey Katzin,Hostess,actor
511536,tm138875,Estelle Reiner,Older Woman Customer,actor
1426149,tm138875,John Arceri,Christmas Tree Salesman,actor
